velx,vely,velz,posx,posy,posz
82.022,141.608,-23.043,1.316,-0.119,-0.034
92.492,-127.075,-66.671,-2.643,-3.115,0.308
95.581,151.974,17.145,3.735,-1.692,0.136
-68.436,-20.967,63.031,-0.842,0.329,-0.206
-22.276,-12.994,8.916,0.862,0.672,0.092
153.483,95.957,77.645,1.331,-2.945,0.121
135.918,-138.603,3.517,-2.746,-2.018,0.547
104.569,-140.574,-42.406,-2.608,-1.482,-0.204
-92.872,136.770,41.113,2.790,1.330,0.222
63.024,-206.229,16.580,-10.857,-4.108,0.084
-61.789,219.890,8.544,6.422,2.108,0.005
-77.071,-218.474,12.771,-6.393,2.589,-0.275
30.422,-87.119,-58.595,-0.569,-0.066,-0.480
42.554,239.832,-24.756,6.834,-1.506,-0.451
208.113,14.483,-3.904,1.237,-8.540,-0.090
-96.117,-192.780,-7.439,-4.094,1.701,0.126
173.225,-2.685,-69.227,0.346,-1.078,-0.126
12.358,-160.126,41.319,-1.875,0.421,0.303
164.305,153.979,6.756,6.620,-7.308,0.079
195.531,70.864,13.054,-0.011,-3.520,0.105
-229.265,31.457,-13.773,0.881,11.748,-0.059
-144.371,-74.747,-44.504,-0.253,1.951,-0.121
268.094,-15.601,26.595,-0.171,-3.002,0.010
-20.779,-228.826,-17.650,-6.130,0.098,0.165
-124.423,200.828,3.366,3.991,4.034,0.155
-96.788,192.815,-20.970,4.059,2.405,-0.518
-84.252,-32.671,29.658,-1.080,0.921,-0.442
227.947,-66.130,10.738,-3.886,-12.131,0.222
232.630,7.456,-9.396,0.090,-8.932,-0.080
-71.246,95.352,-23.752,0.723,0.907,-0.247
115.805,193.028,7.608,1.137,-0.635,0.047
204.334,82.406,17.146,1.734,-5.816,-0.332
-224.052,94.921,20.433,3.503,5.566,0.212
149.432,-11.691,13.092,-0.035,-3.849,0.071
-210.067,23.807,35.829,0.449,2.925,0.072
204.913,-96.072,-2.821,-5.972,-13.065,-0.191
-145.725,92.933,51.778,-0.674,1.614,-0.045
-206.437,-11.618,27.471,-0.628,6.590,-0.457
94.990,155.911,-3.856,2.834,-1.537,0.147
47.300,95.622,24.620,0.627,-0.649,0.001
240.018,22.276,19.307,0.666,-5.676,0.386
-226.373,28.259,46.456,-0.484,2.676,0.143
-13.333,160.905,62.950,3.800,0.592,-0.060
143.285,171.717,-5.447,9.157,-7.340,-0.100
214.144,148.123,-4.351,4.789,-5.203,-0.150
7.919,144.541,-60.932,0.882,0.371,0.090
-8.379,237.027,7.754,11.120,0.270,-0.048
-199.986,78.871,-22.981,3.339,7.286,-0.057
-92.185,155.296,17.621,2.732,2.192,0.296
129.908,-73.349,-56.091,-0.783,-1.252,0.420
-164.831,38.507,-47.179,0.948,2.850,-0.367
229.915,-29.257,11.603,-0.863,-6.933,0.036
226.487,-187.711,59.390,-1.291,-2.106,0.006
177.543,110.870,1.438,2.777,-5.046,0.076
9.206,193.870,37.292,0.488,-0.162,0.095
-74.157,182.587,13.612,6.531,3.701,0.329
126.884,27.679,4.962,0.360,-1.779,-0.117
110.533,-192.110,16.094,-6.668,-3.439,-0.023
199.206,-82.103,3.148,-4.004,-8.910,-0.070
138.002,163.327,-10.946,11.130,-8.622,0.822
-188.979,-128.866,6.460,-2.584,3.836,0.413
234.660,-28.607,-7.611,0.079,-6.491,-0.134
-160.403,50.197,13.700,0.966,3.104,0.196
-220.638,-84.097,-17.759,-2.300,6.877,0.277
-70.588,201.848,-22.181,7.619,2.354,0.207
-85.272,213.893,-2.776,13.710,5.666,0.197
-219.454,-23.417,16.328,-0.590,5.562,0.234
-87.582,-194.761,4.978,-8.824,4.339,-0.194
35.072,-227.851,5.829,-8.244,-1.656,-0.135
236.397,-55.451,-0.324,-2.018,-8.877,0.234
66.187,-229.213,1.423,-8.912,-2.882,0.161
213.316,50.481,-51.141,0.362,-3.208,0.029
152.889,63.814,29.352,0.415,-3.492,-0.288
48.195,-222.379,-18.192,-4.132,-0.892,-0.347
-66.884,226.147,-42.419,4.731,1.793,0.516
11.684,-223.122,23.167,-5.625,-0.124,0.143
69.634,189.880,19.221,5.650,-3.608,-0.089
-50.039,-216.760,0.302,-6.929,0.532,0.110
220.297,-25.599,-1.664,-2.977,-26.095,-0.265
-158.951,67.587,-4.900,2.272,3.024,-0.063
40.470,-175.061,-33.361,-3.731,-1.461,-0.029
74.487,7.847,67.594,0.042,-0.332,-0.320
73.341,-162.114,-23.488,-4.161,-1.033,0.262
-113.350,94.800,15.013,1.859,1.898,-0.211
-31.624,-30.582,12.906,-1.840,1.594,0.237
-14.996,-93.900,-40.688,-1.902,0.194,-0.152
-114.326,-196.305,-3.300,-16.879,9.384,0.298
91.037,-211.569,25.231,-3.321,-2.464,-0.141
-96.226,203.165,4.159,20.322,9.623,-0.009
188.692,9.516,35.156,0.541,-3.247,0.278
-75.399,234.882,-31.923,2.425,0.316,-0.575
178.054,140.510,-21.558,4.219,-5.094,0.124
-13.831,-229.079,15.797,-11.318,0.922,-0.076
143.244,184.315,3.873,9.487,-6.153,0.200
48.045,-215.137,18.359,-3.645,-1.028,0.123
94.489,-94.918,6.956,-1.638,-3.023,-0.114
-231.407,-58.945,16.702,-2.774,8.200,-0.311
72.348,-81.159,-23.851,-2.256,-2.951,0.136
175.388,50.894,-39.589,0.276,-2.555,-0.265
-203.246,114.960,4.854,3.237,6.304,-0.106
11.332,45.796,50.540,0.792,0.697,0.052
27.045,172.075,-18.092,3.268,-0.942,0.173
-29.370,-199.586,12.508,-5.080,0.428,0.025
-106.125,47.211,7.663,0.904,1.755,0.124
-220.093,-88.470,7.823,-4.451,11.176,0.310
-229.451,35.068,-0.639,1.906,12.100,-0.347
81.133,127.323,-13.555,3.685,-3.760,-0.376
159.579,44.502,-15.852,1.037,-2.166,0.395
124.004,52.431,32.236,0.814,-1.336,-0.180
111.123,156.655,-21.658,4.034,-2.419,-0.546
226.409,74.071,-11.153,1.759,-7.668,-0.313
-81.923,-211.251,6.332,-12.412,4.994,-0.675
-25.506,119.883,3.227,2.425,0.219,-0.038
124.614,59.398,71.668,-0.246,-2.176,0.024
26.523,251.051,-2.029,3.410,-0.222,0.009
59.698,76.005,53.882,1.388,-1.401,-0.024
4.829,45.196,-52.543,2.188,0.163,0.107
117.625,-159.713,-13.553,-5.855,-3.317,-0.104
145.098,149.316,-13.500,4.370,-2.926,-0.246
-205.936,-34.886,26.466,-0.730,3.451,-0.223
217.464,-83.264,-11.369,-2.967,-5.952,0.153
135.232,-168.051,-0.402,-4.221,-2.645,-0.057
-1.576,-79.593,13.892,-2.568,0.060,0.085
116.595,223.440,0.722,5.083,-1.546,-0.188
-167.896,-112.800,-48.021,-1.088,3.878,-0.032
-9.077,81.334,15.392,0.597,-0.050,-0.016
-114.336,202.470,23.644,4.824,3.084,-0.075
-20.452,-65.218,-8.253,-1.857,0.782,0.010
146.647,-185.957,6.951,-9.881,-6.844,-0.091
103.666,233.846,-14.361,4.847,-1.093,0.452
184.456,151.619,-15.692,4.842,-4.190,0.021
-48.630,54.670,-36.912,0.044,0.325,0.082
124.322,-155.239,30.045,-3.885,-2.872,0.159
-222.837,50.526,-27.516,0.673,7.914,0.275
-31.651,-161.583,-0.850,-2.932,0.423,-0.098
-89.362,22.092,14.151,-0.284,2.019,0.299
158.318,33.652,23.583,0.673,-2.664,0.043
-11.278,-222.674,-17.200,-12.318,0.453,-0.017
-51.484,86.694,33.655,0.342,0.152,-0.071
31.201,-239.532,9.686,-9.634,-1.360,0.926
-86.647,-184.543,15.933,-5.431,2.387,-0.258
175.331,52.071,-32.161,0.407,-2.857,-0.092
209.157,36.453,17.741,0.520,-7.778,0.031
115.290,-75.749,68.674,-0.898,-2.304,0.084
-42.593,-205.671,-0.957,-5.857,0.119,-0.221
-188.795,45.531,-26.124,1.151,5.857,-0.164
146.174,-41.753,-79.755,-1.116,-2.629,0.382
31.615,-196.316,-25.596,-2.907,0.063,-0.081
140.609,-173.731,12.235,-10.678,-8.892,-0.047
-98.395,230.270,-13.344,9.083,3.592,-0.091
140.038,-59.841,-40.939,-0.531,-1.402,0.290
204.643,36.932,-32.862,0.188,-3.158,-0.154
91.445,72.501,51.175,1.277,-0.260,0.171
202.004,-30.302,-37.065,-0.829,-5.498,0.366
-154.254,199.019,-23.446,3.088,2.447,-0.008
68.452,189.977,15.445,2.481,-0.656,0.501
-15.819,252.044,4.769,11.553,0.580,-0.093
107.688,-167.264,-22.039,-3.919,-3.156,0.035
-69.493,-135.431,-60.335,-3.964,1.573,0.098
52.262,-101.031,-32.088,-2.165,-2.081,0.202
173.694,-123.194,-77.077,-2.045,-2.644,-0.075
215.983,-14.558,-25.651,-0.363,-5.313,-0.091
206.767,69.834,-2.301,6.512,-19.687,0.156
-176.559,-142.454,-1.445,-8.879,10.698,0.212
62.704,-121.845,-100.885,-2.847,-0.185,-0.256
-36.653,-138.406,-110.905,-0.982,0.553,-0.127
37.142,156.589,25.063,1.358,-0.953,0.074
108.736,-37.211,-51.757,-0.988,-2.289,0.290
-180.772,-134.577,-1.042,-7.273,9.862,0.121
12.965,-181.465,-30.007,-2.927,-0.929,-0.070
-52.162,227.638,-3.062,5.899,2.353,0.248
55.232,141.971,-4.601,3.333,-1.023,-0.241
-168.869,-92.873,17.701,-2.954,5.664,0.169
-179.062,-25.412,-23.834,-1.111,5.200,0.333
-170.256,142.492,-18.203,3.715,4.272,0.233
-3.429,259.842,-10.853,5.810,-0.450,-0.222
110.681,-171.333,26.297,-3.796,-1.142,-0.662
25.425,135.110,25.327,3.383,-1.287,0.205
-154.192,-148.317,5.989,-4.892,3.747,-0.143
137.555,175.598,-4.385,3.329,-2.586,0.046
69.810,99.258,41.391,1.465,-1.595,-0.495
-68.308,-221.770,-11.607,-8.363,2.390,-0.445
-225.864,62.256,-13.750,2.254,7.645,-0.114
-85.613,-191.771,-17.948,-1.546,0.209,-0.128
-239.623,14.539,2.673,-0.208,3.859,-0.113
-52.559,158.503,-7.879,3.995,1.505,-0.227
69.025,202.263,23.094,4.460,-2.387,-0.195
-219.337,-135.512,14.287,-3.080,4.902,0.236
-54.975,-39.738,-44.201,-0.270,-0.154,-0.067
-178.191,71.722,-2.311,2.096,5.907,0.051
-193.959,129.871,24.261,1.479,3.195,-0.167
-215.994,-86.010,0.675,-6.617,15.667,-0.209
71.447,-101.859,56.545,-1.492,-0.919,-0.051
101.670,190.343,-36.953,5.360,-1.208,-0.764
209.367,129.957,10.029,2.903,-2.897,-0.091
125.249,32.908,18.249,0.792,-2.362,0.185
77.711,-43.502,18.602,-0.668,-2.200,-0.459
-202.775,-30.204,2.285,-0.090,3.155,0.022
-14.260,-89.939,64.021,-0.631,0.325,-0.158
219.167,-33.719,-1.332,-2.165,-14.621,0.113
152.747,162.643,-4.954,7.081,-7.060,-0.071
138.413,-185.829,13.230,-8.899,-6.272,-0.013
-204.827,-84.829,-0.991,-8.125,20.357,-0.694
192.370,-147.374,-26.715,-4.036,-5.620,0.183
-174.847,-65.923,16.368,-1.992,3.161,0.578
15.267,-183.215,-16.285,-3.723,1.056,-0.138
-246.327,81.821,-4.074,2.972,9.220,0.298
-121.891,-193.722,15.949,-8.371,5.326,-0.011
116.459,190.686,2.086,5.576,-3.977,0.334
-53.194,-188.475,-24.144,-4.750,0.856,0.198
82.175,0.857,-29.146,-0.078,-0.355,-0.198
64.579,171.397,-0.843,4.409,-0.724,-0.018
-84.783,-100.203,-20.462,-1.154,1.846,-0.176
-9.269,-211.194,-3.449,-6.950,0.697,-0.162
-21.409,-130.627,-8.845,-1.613,0.094,0.168
-44.565,221.424,0.554,5.810,1.323,-0.026
-126.194,-132.059,2.102,-2.922,3.168,-0.571
-118.137,-229.424,-26.371,-6.085,3.080,-0.106
227.712,61.616,-7.028,3.025,-10.438,0.236
37.787,227.005,23.884,4.803,-0.432,-0.107
-15.982,-84.483,35.575,-1.352,0.848,-0.097
156.468,88.019,-5.373,2.521,-4.306,-0.330
198.952,122.446,-4.416,6.779,-10.808,-0.262
159.693,135.887,-6.331,6.090,-7.913,-0.325
194.191,125.739,3.725,9.925,-14.340,0.419
-224.329,-30.156,54.407,-0.258,5.759,0.019
36.529,-204.598,-16.599,-6.927,-2.381,-0.128
120.419,-193.781,13.483,-9.289,-5.233,-0.025
190.187,-40.866,-41.990,-0.293,-3.631,-0.191
-133.847,86.417,4.102,1.894,3.719,-0.127
-24.240,196.324,90.229,2.127,0.400,0.126
67.189,-155.977,4.727,-3.969,-1.702,-0.145
-160.458,-175.160,16.117,-1.130,1.174,-0.247
-253.464,-0.512,11.858,0.161,3.313,-0.056
175.790,-83.784,19.825,-0.233,-1.028,-0.350
112.497,-53.521,62.561,-1.909,-1.647,0.336
-169.951,-166.983,4.622,-9.589,10.373,-0.171
-57.022,217.747,6.214,3.104,1.873,-0.043
134.768,-202.081,-0.250,-6.690,-3.908,-0.459
59.833,-237.163,-15.279,-4.441,-1.143,-0.200
-57.579,-78.528,6.826,-0.385,0.537,0.003
-200.569,-63.860,-4.787,-2.850,9.551,0.102
136.793,102.490,50.595,1.209,-1.484,-0.190
87.923,-49.432,-0.205,-1.168,-1.223,-0.291
-101.240,170.822,-27.015,7.086,4.218,0.355
-6.957,198.846,46.718,7.719,0.221,0.697
175.695,141.860,7.555,4.508,-5.260,0.101
-209.277,14.199,7.687,0.361,9.421,0.334
122.492,-191.356,9.380,-14.177,-8.244,-0.465
176.294,-76.215,0.988,-2.352,-4.678,0.216
19.554,242.957,0.333,8.392,0.700,0.363
168.454,-63.871,-71.294,-1.499,-3.885,-0.296
-104.329,0.428,-56.368,-0.191,2.081,0.154
115.532,-169.234,25.153,-2.189,-1.272,0.479
-80.636,-178.990,0.218,-4.288,2.421,0.012
-195.553,-48.608,-8.904,-1.625,8.899,-0.372
27.338,-218.241,-11.130,-3.247,0.058,0.547
-167.367,57.371,40.242,0.552,1.694,0.019
65.571,-233.760,-3.295,-9.192,-2.553,0.050
-94.694,140.369,-4.574,3.055,1.628,0.348
179.264,-132.925,8.586,-6.783,-8.871,0.238
-78.930,-186.515,-44.295,-5.600,2.051,0.080
56.540,-124.263,-52.858,-1.554,-0.712,-0.125
11.009,-207.142,-0.783,-7.625,-1.069,-0.169
138.800,183.215,12.815,7.966,-5.169,-0.125
-15.991,-217.859,34.037,-7.795,0.906,-0.093
107.010,156.307,-16.432,6.724,-4.136,-0.029
62.969,-215.924,-9.487,-10.262,-3.701,-0.343
72.367,201.453,-10.824,8.500,-2.858,-0.338
-111.705,222.892,-80.131,4.833,2.568,-0.058
171.162,147.114,-2.555,4.636,-3.786,-0.069
151.197,-68.705,-11.771,-1.100,-2.025,-0.086
173.399,172.205,-19.325,4.239,-3.181,-0.086
116.686,-122.046,-4.443,-2.397,-1.904,0.041
-90.114,94.481,18.882,1.657,1.889,-0.007
-90.635,62.820,41.939,0.735,0.969,-0.407
75.206,-180.175,71.736,-3.591,-2.147,-0.380
-36.394,219.642,-16.342,6.533,1.335,0.541
72.337,209.147,22.300,7.249,-3.201,-0.112
-141.617,-92.547,-10.444,-1.450,4.000,0.413
-151.885,-191.904,-8.650,-2.513,2.720,-0.090
-165.211,-49.056,19.776,-0.796,0.864,-0.074
-127.931,147.913,6.859,2.065,1.559,-0.191
-228.898,-88.060,-24.662,-2.677,5.588,-0.018
56.138,235.348,-6.241,7.919,-1.836,0.026
-89.083,187.749,-3.563,6.346,3.599,0.328
-26.518,224.977,2.094,17.640,2.039,0.751
-179.902,133.999,17.858,4.130,4.898,0.774
-195.455,-67.946,8.180,-1.840,6.310,0.076
-108.590,144.738,10.105,1.808,1.884,-0.021
-110.843,5.888,7.604,0.320,0.966,-0.095
3.160,72.669,15.145,0.281,-0.272,0.013
73.442,212.434,27.973,3.562,-2.441,0.021
58.655,141.058,26.489,1.622,-0.420,-0.009
155.133,161.135,4.028,12.591,-12.255,0.268
-158.853,-151.877,8.395,-8.602,7.853,-0.130
64.860,-61.247,133.632,-0.687,-1.035,0.022
-42.087,-113.883,-8.959,-0.371,0.194,-0.063
86.570,-240.187,-68.442,-2.878,-0.706,0.032
-80.243,197.846,-4.628,2.945,1.579,0.146
194.016,17.306,-63.949,0.739,-5.702,-0.068
36.082,-73.718,-3.928,-0.540,-1.307,-0.185
168.807,107.250,16.912,3.899,-5.401,0.218
-168.175,168.084,-2.132,5.734,6.245,-0.035
240.730,100.415,0.632,2.541,-4.787,0.145
194.606,117.138,-17.378,6.612,-10.891,0.379
122.227,181.945,6.229,8.041,-4.973,0.540
37.309,-156.325,57.131,-0.825,-0.382,-0.121
64.790,195.342,-8.170,1.616,-1.180,-0.060
2.353,103.711,-13.154,0.395,-0.063,0.094
184.075,-144.478,-2.769,-6.213,-8.529,0.142
-11.650,-230.580,6.340,-12.625,0.651,0.123
-240.852,18.012,-1.964,0.764,8.687,-0.497
199.842,2.667,-87.958,0.125,-1.626,0.048
-3.647,223.134,-2.483,21.372,0.218,0.323
28.987,47.809,21.659,-0.877,-0.618,0.011
17.857,-229.398,2.853,-10.061,-0.599,0.285
-142.208,-73.188,-28.547,-1.194,2.688,-0.003
-127.634,146.408,20.738,3.712,4.389,0.223
-11.414,15.391,-1.502,-0.602,-0.748,0.190
223.433,-93.590,11.253,-2.763,-7.016,0.149
-42.084,-226.091,-1.272,-6.700,1.557,-0.723
-147.904,124.658,0.168,0.938,2.171,0.066
240.805,-10.183,-11.266,-0.298,-6.388,0.034
46.085,240.656,5.438,6.576,-0.518,0.041
-79.675,67.540,-32.609,1.021,1.581,-0.036
-129.404,144.450,-35.534,4.166,3.902,-0.006
257.805,46.463,-4.165,0.963,-2.998,-0.212
28.910,195.282,-3.525,4.879,0.449,0.046
71.878,222.346,14.685,7.952,-2.912,0.353
158.311,-35.152,63.466,0.342,-3.780,-0.320
149.526,-103.450,32.821,-1.540,-2.044,-0.185
113.039,13.926,44.222,-0.065,-1.181,0.160
211.468,34.390,10.947,1.412,-7.275,-0.121
-166.407,-136.688,-17.783,-3.719,2.874,0.199
-232.880,-66.928,-4.545,-2.884,11.493,0.029
-140.119,-130.543,24.784,-3.061,4.614,0.179
181.463,108.335,-17.895,3.255,-4.991,0.188
-76.450,86.019,59.281,1.732,0.113,-0.023
149.786,-67.250,-36.503,-1.217,-1.036,-0.511
-195.403,66.740,4.558,1.440,3.072,0.043
137.410,0.910,-56.890,0.864,-1.757,-0.257
27.212,-16.427,-8.345,-0.475,-0.068,-0.494
184.447,142.190,32.470,4.715,-6.785,-0.284
-194.982,-177.177,-8.818,-2.637,3.166,-0.223
-35.250,106.975,-23.514,1.078,-0.301,-0.087
182.262,180.359,-57.152,2.076,-0.859,-0.357
-14.198,-101.832,-28.719,-1.458,-0.095,0.158
21.204,217.086,13.560,5.160,0.161,0.616
-195.613,-106.203,-1.551,-4.123,4.749,-0.023
-57.610,-166.834,10.520,-4.490,1.582,-0.406
197.324,18.571,-13.296,0.826,-3.873,-0.158
-143.671,-29.468,14.710,-1.279,3.657,-0.068
221.008,109.763,-3.616,2.267,-6.279,-0.143
150.032,12.863,-56.621,-0.124,-4.575,0.156
-100.811,-207.830,3.286,-5.168,2.293,-0.130
-79.249,77.950,-72.501,1.309,1.162,0.049
-182.936,-123.809,8.478,-3.636,3.418,-0.265
142.889,-67.051,-16.859,-1.369,-3.085,-0.128
128.684,191.446,7.924,2.598,-1.869,-0.131
138.131,112.139,-6.856,1.758,-2.109,0.017
204.900,-50.231,18.152,-2.225,-4.195,0.336
20.614,-231.911,24.270,-8.038,0.599,0.799
211.242,98.994,-4.554,7.420,-15.830,-0.372
176.528,136.639,-7.640,2.784,-1.763,0.407
-30.345,198.619,-35.177,4.636,0.811,0.016
116.566,68.011,-26.604,0.897,-1.413,-0.099
163.810,155.364,19.728,4.410,-5.916,-0.187
171.088,-115.592,-13.774,-2.874,-5.424,-0.140
223.622,92.172,-35.668,1.007,-3.594,0.239
232.659,52.322,-2.173,2.361,-9.522,0.286
175.817,154.008,11.908,10.418,-10.295,-0.233
149.225,169.893,-41.303,5.932,-4.113,-0.443
101.008,161.676,-9.069,3.052,-0.542,0.816
154.187,-196.044,3.864,-3.900,-3.184,0.211
-99.141,-163.946,-10.067,-5.557,3.169,0.358
131.297,151.607,-0.774,4.671,-3.967,0.065
-26.015,130.059,42.825,2.835,0.528,-0.351
-207.129,131.731,-6.468,0.939,2.588,-0.059
-72.609,143.861,-2.612,4.406,2.057,-0.043
146.901,180.284,15.604,3.381,-3.122,0.037
-167.329,72.442,13.029,0.577,1.017,-0.105
90.029,28.808,17.324,1.739,-1.693,0.571
170.645,-100.669,62.807,-0.383,-1.119,-0.199
-227.402,-17.214,-12.458,-0.621,7.072,-0.165
88.947,211.871,11.395,10.244,-4.304,-0.214
38.658,-216.208,27.692,-2.024,0.289,0.379
191.649,-49.101,78.747,-1.328,-3.259,-0.332
157.359,175.636,-8.578,6.417,-5.417,0.508
135.390,-211.368,-1.132,-6.494,-4.039,-0.266
82.829,-137.483,28.462,-3.045,-1.118,0.355
15.985,217.099,38.749,2.976,-0.515,0.182
-75.774,233.712,-6.417,4.293,1.230,0.038
36.704,-226.402,21.214,-3.264,0.400,0.020
38.613,203.914,31.269,6.281,-1.146,-0.211
-199.115,30.053,-16.914,0.135,4.200,0.308
143.000,24.957,-13.857,0.337,-2.063,-0.134
-117.550,-203.800,12.201,-7.668,4.397,-0.052
64.377,211.054,-11.171,8.822,-2.673,0.162
-113.601,150.357,-43.756,2.679,2.345,0.122
215.961,-140.537,-5.740,-4.551,-5.562,-0.006
-198.556,94.458,-13.974,0.958,1.676,0.121
118.924,-143.533,8.418,-3.823,-3.683,-0.159
-14.716,110.808,8.657,4.281,-0.042,0.127
119.086,-93.052,-39.748,-0.837,-2.095,0.016
-28.008,13.786,91.447,0.453,0.199,0.273
211.155,-34.901,0.299,-2.587,-12.166,-0.075
-187.928,12.499,-17.390,0.892,3.559,0.429
77.979,-232.806,-3.092,-4.857,-2.073,-0.301
134.234,190.801,-7.424,12.402,-8.427,0.017
150.083,106.591,-0.006,1.319,-2.034,-0.329
-49.726,89.837,34.657,1.016,1.211,-0.464
-51.847,27.111,-32.862,0.006,1.301,-0.018
106.703,-183.168,-1.936,-6.634,-3.894,0.170
-68.885,158.569,29.267,3.613,1.115,0.114
-120.046,187.396,44.396,5.421,4.367,0.031
-149.044,-103.549,-26.661,-3.157,3.821,-0.220
134.169,175.748,6.313,6.832,-6.049,0.033
162.254,-142.942,0.260,-3.835,-4.261,-0.097
27.079,221.893,0.229,18.662,-2.365,0.113
2.925,189.677,1.528,3.970,-0.559,0.044
225.090,24.672,-67.269,-0.218,-4.544,0.170
80.006,-64.549,-7.883,-0.205,-0.743,0.050
222.049,-52.664,-3.837,-2.961,-13.261,-0.024
43.789,188.781,30.974,3.248,0.851,0.269
82.592,214.537,-0.195,11.486,-4.340,0.050
-162.478,-195.831,-21.413,-5.287,4.185,0.085
178.811,54.678,-9.202,1.420,-3.655,-0.036
87.662,-217.563,-11.762,-7.823,-3.109,-0.022
17.833,219.591,6.899,5.828,0.053,-0.098
216.042,79.598,8.037,3.493,-10.077,0.005
121.721,-124.508,20.274,-2.085,-2.407,0.043
241.462,-65.085,-4.781,-1.210,-4.595,-0.086
-148.220,-139.963,-8.701,-5.133,6.250,0.138
-232.280,-32.501,33.332,-0.683,2.481,0.310
44.315,-155.576,33.452,-1.630,0.413,0.184
-47.786,-190.797,-44.533,-3.401,0.683,-0.195
71.783,-176.545,12.686,-3.490,-2.133,-0.103
-137.176,201.789,-5.088,10.339,6.765,-0.172
-37.693,238.664,33.642,10.187,1.986,0.056
-214.332,-59.940,-2.332,-1.949,6.206,0.421
188.394,141.052,9.764,6.498,-8.343,0.032
87.729,151.367,21.644,4.222,-2.503,0.433
-53.948,90.872,-26.796,1.155,0.293,-0.197
-66.204,26.588,-3.337,0.606,0.532,0.019
20.699,160.258,-37.128,1.947,0.655,-0.046
75.436,160.078,-75.209,3.149,-0.204,-0.188
190.699,-118.693,-1.579,-11.621,-19.148,0.330
88.326,77.835,51.928,2.292,-1.503,-0.159
-173.833,-154.310,34.965,-4.283,5.093,0.166
85.133,183.664,-17.888,2.763,-1.225,-0.091
153.987,179.299,-13.463,4.920,-5.664,-0.249
-10.187,-123.154,-1.503,-2.169,1.125,0.364
184.078,-139.294,-3.178,-6.952,-8.006,-0.114
215.778,-25.742,-13.748,-0.163,-8.819,-0.178
120.634,177.563,-17.831,4.320,-3.648,0.295
200.413,110.468,-2.464,6.396,-11.863,0.120
-229.668,9.628,0.500,-0.132,14.075,0.009
-249.352,-19.310,-42.023,-0.607,6.100,0.204
-253.018,-32.665,-31.675,-0.966,6.783,-0.065
-168.894,-151.266,-5.160,-9.500,10.584,-0.224
-176.138,117.173,13.692,2.680,4.490,-0.034
-71.946,-60.199,-36.252,-0.985,0.793,-0.572
-8.345,-168.411,-21.595,-2.492,0.155,0.083
-189.129,-38.974,-10.470,-0.936,4.500,0.036
60.469,118.792,-62.039,2.604,-0.432,-0.174
121.990,60.704,-80.308,1.091,-1.385,-0.015
161.700,111.354,11.179,3.858,-5.412,-0.701
26.859,75.773,9.377,1.372,-0.403,0.329
-133.808,28.941,52.829,-0.180,0.844,-0.154
137.658,146.986,-13.766,3.765,-4.235,-0.225
154.166,90.617,-18.376,1.655,-3.457,-0.324
-118.938,-183.964,1.535,-2.949,1.874,0.265
54.477,-188.340,-3.192,-4.616,-1.253,-0.131
-60.288,63.687,-14.857,0.896,1.008,0.028
76.780,-222.526,-3.197,-5.526,-1.688,-0.005
-114.364,43.507,2.435,1.374,1.973,0.144
71.180,-94.747,86.105,-0.781,-1.552,0.105
-206.140,39.757,-36.326,1.469,7.448,0.177
140.611,154.663,50.752,3.004,-3.108,0.153
-174.388,156.030,-15.091,9.061,9.568,0.568
-228.101,-55.508,6.092,-2.127,8.821,0.701
87.906,97.863,-27.472,1.296,-0.912,-0.150
-184.618,94.598,-14.395,1.669,2.581,-0.269
-99.669,215.703,35.895,6.312,3.718,-0.184
-150.948,64.952,-17.624,0.661,4.028,0.190
